#Wl[AA]	Flux[erg/cm^2/s/AA]	Error[erg/cm^2/s/AA]	
10193.516246	1.1469e-17	6.2932e-18	8.9412e-18
10194.116427	6.2249e-18	4.2527e-18	8.9407e-18
10194.716609	1.0408e-17	3.8306e-18	8.9401e-18
10195.316791	1.3470e-17	3.8202e-18	8.9395e-18
10195.916972	1.1943e-17	4.2998e-18	8.9390e-18
10196.517154	6.2832e-18	3.7990e-18	8.9384e-18
10197.117336	-9.9826e-18	3.7664e-18	8.9379e-18
10197.717517	2.6351e-18	3.7896e-18	8.9373e-18
10198.317699	6.9336e-18	3.7692e-18	8.9368e-18
10198.917881	7.0039e-18	3.6970e-18	8.9362e-18
10199.518062	-7.1476e-19	3.4440e-18	8.9356e-18
10200.118244	1.2075e-17	3.5959e-18	8.9351e-18
10200.718426	3.3343e-18	3.7072e-18	8.9345e-18
10201.318607	2.3281e-18	3.7180e-18	8.9340e-18
10201.918789	1.3607e-17	3.7066e-18	8.9334e-18
10202.518971	1.6453e-17	3.8736e-18	8.9329e-18
10203.119152	5.4597e-18	3.7640e-18	8.9323e-18
10203.719334	1.0851e-17	3.6683e-18	8.9317e-18
10204.319516	6.0487e-18	3.6153e-18	8.9312e-18
10204.919698	-1.6389e-18	4.0872e-18	8.9306e-18
10205.519879	8.2614e-18	4.9701e-18	8.9301e-18
10206.120061	-6.3050e-19	4.9897e-18	8.9295e-18
10206.720243	1.6667e-17	4.9248e-18	8.9289e-18
10207.320424	7.7864e-18	3.9583e-18	8.9284e-18
10207.920606	2.1898e-18	3.5941e-18	8.9278e-18
10208.520788	1.3206e-17	3.5898e-18	8.9273e-18
10209.120969	1.1197e-17	3.7350e-18	8.9267e-18
10209.721151	1.0906e-17	6.2835e-18	8.9262e-18
10210.321333	9.7586e-18	3.9177e-18	8.9256e-18
10210.921514	1.3292e-17	4.5320e-18	8.9250e-18
10211.521696	4.1357e-18	4.6675e-18	8.9245e-18
10212.121878	3.1804e-18	4.6911e-18	8.9239e-18
10212.722059	-1.0481e-18	4.9490e-18	8.9234e-18
10213.322241	1.8977e-17	6.6951e-18	8.9228e-18
10213.922423	5.8776e-19	6.9642e-18	8.9223e-18
10214.522604	1.3266e-17	6.8947e-18	8.9217e-18
10215.122786	8.6493e-18	4.9754e-18	8.9211e-18
10215.722968	-4.0021e-18	3.7112e-18	8.9206e-18
10216.323150	1.0695e-17	3.6064e-18	8.9200e-18
10216.923331	4.8546e-18	3.5458e-18	8.9195e-18
10217.523513	1.3648e-17	3.5586e-18	8.9189e-18
10218.123695	9.4759e-18	3.5576e-18	8.9184e-18
10218.723876	8.7826e-18	3.6629e-18	8.9178e-18
